-41.7, 15.8, -41.7435, 15.3019
-41.7, 15.8, -41.2004, 15.8198
-41.2004, 15.8198, -40.7281, 15.6558
-40.7281, 15.6558, -40.2325, 15.7226
-40.2325, 15.7226, -40.0809, 15.2462
-40.0809, 15.2462, -39.5912, 15.1454
-39.5912, 15.1454, -39.1543, 14.9021
-39.1543, 14.9021, -38.8391, 14.514
-38.8391, 14.514, -38.4192, 14.2426
-38.4192, 14.2426, -37.9246, 14.3164
-37.9246, 14.3164, -37.4248, 14.3281
-37.4248, 14.3281, -37.0443, 14.0036
-37.0443, 14.0036, -36.6231, 13.7343
-36.6231, 13.7343, -36.133, 13.8334
-36.133, 13.8334, -35.6369, 13.8956
-35.6369, 13.8956, -35.1379, 13.9269
-35.1379, 13.9269, -34.6497, 14.0349
-34.6497, 14.0349, -34.1517, 13.9898
-34.1517, 13.9898, -33.6688, 13.8601
-33.6688, 13.8601, -33.1789, 13.9599
-33.1789, 13.9599, -32.6818, 14.0134
-32.6818, 14.0134, -32.1833, 14.0518
-32.1833, 14.0518, -31.7073, 13.8986
-31.7073, 13.8986, -31.2166, 13.8026
-32.1833, 14.0518, -32.1378, 14.5497
-31.2166, 13.8026, -30.7935, 13.5362
-30.7935, 13.5362, -30.3574, 13.7808
-30.3574, 13.7808, -30.1252, 14.2236
-38.4192, 14.2426, -38.581, 13.7695
-30.3574, 13.7808, -30.0398, 13.3946
-30.0398, 13.3946, -29.5898, 13.1766
-29.5898, 13.1766, -29.0981, 13.2672
-29.0981, 13.2672, -28.6003, 13.2207
-28.6003, 13.2207, -28.101, 13.2487
-28.101, 13.2487, -27.6015, 13.2265
-27.6015, 13.2265, -27.506, 12.7357
-27.6015, 13.2265, -27.1146, 13.3401
-27.506, 12.7357, -27.4843, 12.2362
-27.1146, 13.3401, -26.6227, 13.4296
-26.6227, 13.4296, -26.1557, 13.2509
-26.1557, 13.2509, -25.6932, 13.0609
-25.6932, 13.0609, -25.1964, 13.1169
-25.1964, 13.1169, -24.6966, 13.1014
-24.6966, 13.1014, -24.2899, 12.8106
-27.4843, 12.2362, -27.429, 11.7393
-24.2899, 12.8106, -23.8015, 12.7034
-23.8015, 12.7034, -23.386, 12.4253
-27.429, 11.7393, -27.5573, 11.256
-24.6966, 13.1014, -24.603, 13.5925
-23.386, 12.4253, -22.9212, 12.241
-22.9212, 12.241, -22.485, 12.4854
-22.485, 12.4854, -22.0363, 12.2647
-24.603, 13.5925, -24.4414, 14.0657
-22.0363, 12.2647, -21.6448, 12.5756
-38.581, 13.7695, -38.6478, 13.274
-21.6448, 12.5756, -21.1484, 12.6359
-21.1484, 12.6359, -20.669, 12.494
-24.4414, 14.0657, -24.2943, 14.5436
-27.5573, 11.256, -27.9184, 10.9101
-20.669, 12.494, -20.179, 12.3943
-27.9184, 10.9101, -27.9438, 10.4108
-20.179, 12.3943, -19.7464, 12.1436
-19.7464, 12.1436, -19.2587, 12.0336
